Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
537931,DOT,DOTCOM POSTAGE,7,2011-08-21 10:26:00,16.27,12624,United Kingdom,113.89,2011,8,2011-08,6,10
537074,22386,JUMBO BAG PINK POLKADOT,4,2011-08-21 13:36:00,1.98,12587,United Kingdom,7.92,2011,8,2011-08,6,13
537074,20727,LUNCH BAG BLACK SKULL,2,2011-08-21 13:36:00,1.68,12587,United Kingdom,3.36,2011,8,2011-08,6,13
537413,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2011-08-22 07:28:00,1.27,12521,United Kingdom,1.27,2011,8,2011-08,0,7
537413,20727,LUNCH BAG BLACK SKULL,8,2011-08-22 07:28:00,1.66,12521,United Kingdom,13.28,2011,8,2011-08,0,7
537648,23167,SMALL CERAMIC TOP STORAGE JAR,56,2011-08-22 09:14:00,0.78,12712,United Kingdom,43.68,2011,8,2011-08,0,9
537648,22633,HAND WARMER UNION JACK,2,2011-08-22 09:14:00,1.78,12712,United Kingdom,3.56,2011,8,2011-08,0,9
537648,48187,DOORMAT NEW ENGLAND,1,2011-08-22 09:14:00,8.44,12712,United Kingdom,8.44,2011,8,2011-08,0,9
537648,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,10,2011-08-22 09:14:00,4.14,12712,United Kingdom,41.4,2011,8,2011-08,0,9
537648,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-22 09:14:00,3.88,12712,United Kingdom,15.52,2011,8,2011-08,0,9
536791,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-08-23 09:04:00,0.78,12821,United Kingdom,0.78,2011,8,2011-08,1,9
536791,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2011-08-23 09:04:00,3.36,12821,United Kingdom,73.92,2011,8,2011-08,1,9
536791,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-08-23 09:04:00,3.87,12821,United Kingdom,3.87,2011,8,2011-08,1,9
536791,22384,LUNCH BAG PINK POLKADOT,2,2011-08-23 09:04:00,1.55,12821,United Kingdom,3.1,2011,8,2011-08,1,9
536791,22728,ALARM CLOCK BAKELIKE PINK,20,2011-08-23 09:04:00,3.88,12821,United Kingdom,77.6,2011,8,2011-08,1,9
536791,22633,HAND WARMER UNION JACK,17,2011-08-23 09:04:00,1.73,12821,United Kingdom,29.41,2011,8,2011-08,1,9
536791,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-23 09:04:00,3.44,12821,United Kingdom,6.88,2011,8,2011-08,1,9
537348,71053,WHITE METAL LANTERN,13,2011-08-23 09:12:00,3.47,12831,United Kingdom,45.11,2011,8,2011-08,1,9
537348,48187,DOORMAT NEW ENGLAND,1,2011-08-23 09:12:00,7.54,12831,United Kingdom,7.54,2011,8,2011-08,1,9
537118,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-08-23 10:19:00,2.12,12532,United Kingdom,4.24,2011,8,2011-08,1,10
537118,21777,RECIPE BOX WITH METAL HEART,1,2011-08-23 10:19:00,7.51,12532,United Kingdom,7.51,2011,8,2011-08,1,10
537118,20725,LUNCH BAG RED RETROSPOT,8,2011-08-23 10:19:00,1.73,12532,United Kingdom,13.84,2011,8,2011-08,1,10
537118,22384,LUNCH BAG PINK POLKADOT,2,2011-08-23 10:19:00,1.6,12532,United Kingdom,3.2,2011,8,2011-08,1,10
537118,22632,HAND WARMER RED POLKA DOT,4,2011-08-23 10:19:00,1.97,12532,United Kingdom,7.88,2011,8,2011-08,1,10
537118,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-08-23 10:19:00,3.91,12532,United Kingdom,11.73,2011,8,2011-08,1,10
537118,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-23 10:19:00,11.61,12532,United Kingdom,11.61,2011,8,2011-08,1,10
537859,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-08-23 11:29:00,1.78,12396,United Kingdom,5.34,2011,8,2011-08,1,11
537859,22633,HAND WARMER UNION JACK,17,2011-08-23 11:29:00,1.97,12396,United Kingdom,33.49,2011,8,2011-08,1,11
537859,85099C,JUMBO BAG STRAWBERRY,2,2011-08-23 11:29:00,2.03,12396,United Kingdom,4.06,2011,8,2011-08,1,11
537932,21212,PACK OF 72 RETROSPOT CAKE CASES,54,2011-08-23 16:46:00,0.5,12415,United Kingdom,27.0,2011,8,2011-08,1,16
537932,48187,DOORMAT NEW ENGLAND,2,2011-08-23 16:46:00,8.22,12415,United Kingdom,16.44,2011,8,2011-08,1,16
537932,23084,RABBIT NIGHT LIGHT,1,2011-08-23 16:46:00,1.83,12415,United Kingdom,1.83,2011,8,2011-08,1,16
536545,POST,POSTAGE,12,2011-08-23 19:24:00,16.63,12415,United Kingdom,199.56,2011,8,2011-08,1,19
536545,22198,SMALL HEART FLOWERS HOOK,2,2011-08-23 19:24:00,0.77,12415,United Kingdom,1.54,2011,8,2011-08,1,19
536545,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-08-23 19:24:00,1.78,12415,United Kingdom,3.56,2011,8,2011-08,1,19
536545,22382,LUNCH BAG SPACEBOY DESIGN,4,2011-08-23 19:24:00,1.6,12415,United Kingdom,6.4,2011,8,2011-08,1,19
536545,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-08-23 19:24:00,2.48,12415,United Kingdom,4.96,2011,8,2011-08,1,19
537325,71053,WHITE METAL LANTERN,16,2011-08-24 09:26:00,3.08,12534,United Kingdom,49.28,2011,8,2011-08,2,9
537325,22632,HAND WARMER RED POLKA DOT,23,2011-08-24 09:26:00,1.91,12534,United Kingdom,43.93,2011,8,2011-08,2,9
537325,22623,BOX OF VINTAGE JIGSAW BLOCKS,7,2011-08-24 09:26:00,4.49,12534,United Kingdom,31.43,2011,8,2011-08,2,9
537325,POST,POSTAGE,6,2011-08-24 09:26:00,17.95,12534,United Kingdom,107.69999999999999,2011,8,2011-08,2,9
537325,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-08-24 09:26:00,4.73,12534,United Kingdom,4.73,2011,8,2011-08,2,9
537325,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-08-24 09:26:00,2.04,12534,United Kingdom,4.08,2011,8,2011-08,2,9
537325,22745,POPPY'S PLAYHOUSE BEDROOM,10,2011-08-24 09:26:00,2.12,12534,United Kingdom,21.200000000000003,2011,8,2011-08,2,9
536684,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-08-25 09:08:00,0.56,12542,Denmark,2.24,2011,8,2011-08,3,9
536684,22469,HEART OF WICKER SMALL,7,2011-08-25 09:08:00,1.7,12542,Denmark,11.9,2011,8,2011-08,3,9
536684,84406B,CREAM CUPID HEARTS COAT HANGER,20,2011-08-25 09:08:00,2.55,12542,Denmark,51.0,2011,8,2011-08,3,9
536684,22727,ALARM CLOCK BAKELIKE RED,1,2011-08-25 09:08:00,3.38,12542,Denmark,3.38,2011,8,2011-08,3,9
537401,22384,LUNCH BAG PINK POLKADOT,13,2011-08-27 10:58:00,1.63,12686,Germany,21.189999999999998,2011,8,2011-08,5,10
537401,22728,ALARM CLOCK BAKELIKE PINK,6,2011-08-27 10:58:00,4.09,12686,Germany,24.54,2011,8,2011-08,5,10
537136,22198,SMALL HEART FLOWERS HOOK,8,2011-08-27 17:09:00,0.93,12421,Australia,7.44,2011,8,2011-08,5,17
537136,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-08-27 17:09:00,4.18,12421,Australia,4.18,2011,8,2011-08,5,17
537136,85099C,JUMBO BAG STRAWBERRY,10,2011-08-27 17:09:00,1.89,12421,Australia,18.9,2011,8,2011-08,5,17
537136,22622,BOX OF VINTAGE ALPHABET BLOCKS,11,2011-08-27 17:09:00,4.92,12421,Australia,54.12,2011,8,2011-08,5,17
537136,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2011-08-27 17:09:00,3.17,12421,Australia,72.91,2011,8,2011-08,5,17
537136,22384,LUNCH BAG PINK POLKADOT,6,2011-08-27 17:09:00,1.74,12421,Australia,10.44,2011,8,2011-08,5,17
537136,22752,SET 7 BABUSHKA NESTING BOXES,16,2011-08-27 17:09:00,7.21,12421,Australia,115.36,2011,8,2011-08,5,17
537136,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-08-27 17:09:00,2.05,12421,Australia,4.1,2011,8,2011-08,5,17
537136,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2011-08-27 17:09:00,4.25,12421,Australia,12.75,2011,8,2011-08,5,17
538077,21777,RECIPE BOX WITH METAL HEART,5,2011-08-27 19:21:00,7.48,12414,United Kingdom,37.400000000000006,2011,8,2011-08,5,19
538077,22727,ALARM CLOCK BAKELIKE RED,1,2011-08-27 19:21:00,3.79,12414,United Kingdom,3.79,2011,8,2011-08,5,19
538077,M,MANUAL,10,2011-08-27 19:21:00,0.0,12414,United Kingdom,0.0,2011,8,2011-08,5,19
538077,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-08-27 19:21:00,5.08,12414,United Kingdom,5.08,2011,8,2011-08,5,19
538077,47566,PARTY BUNTING,8,2011-08-27 19:21:00,4.54,12414,United Kingdom,36.32,2011,8,2011-08,5,19
538077,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,8,2011-08-27 19:21:00,4.54,12414,United Kingdom,36.32,2011,8,2011-08,5,19
538077,DOT,DOTCOM POSTAGE,4,2011-08-27 19:21:00,15.0,12414,United Kingdom,60.0,2011,8,2011-08,5,19
538077,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,15,2011-08-27 19:21:00,4.06,12414,United Kingdom,60.89999999999999,2011,8,2011-08,5,19
536819,85099C,JUMBO BAG STRAWBERRY,13,2011-08-28 10:05:00,1.91,12792,United Kingdom,24.83,2011,8,2011-08,6,10
536819,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-28 10:05:00,3.74,12792,United Kingdom,7.48,2011,8,2011-08,6,10
536819,22727,ALARM CLOCK BAKELIKE RED,4,2011-08-28 10:05:00,4.01,12792,United Kingdom,16.04,2011,8,2011-08,6,10
536948,22632,HAND WARMER RED POLKA DOT,3,2011-08-28 15:44:00,1.81,12727,United Kingdom,5.43,2011,8,2011-08,6,15
536948,22386,JUMBO BAG PINK POLKADOT,1,2011-08-28 15:44:00,1.78,12727,United Kingdom,1.78,2011,8,2011-08,6,15
538190,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,15,2011-08-29 10:49:00,3.86,12607,United Kingdom,57.9,2011,8,2011-08,0,10
538190,21754,HOME BUILDING BLOCK WORD,7,2011-08-29 10:49:00,6.28,12607,United Kingdom,43.96,2011,8,2011-08,0,10
536950,23166,MEDIUM CERAMIC TOP STORAGE JAR,18,2011-08-29 11:08:00,1.14,12778,United Kingdom,20.52,2011,8,2011-08,0,11
536950,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-29 11:08:00,13.31,12778,United Kingdom,13.31,2011,8,2011-08,0,11
536950,23167,SMALL CERAMIC TOP STORAGE JAR,6,2011-08-29 11:08:00,0.92,12778,United Kingdom,5.5200000000000005,2011,8,2011-08,0,11
536950,22632,HAND WARMER RED POLKA DOT,12,2011-08-29 11:08:00,1.68,12778,United Kingdom,20.16,2011,8,2011-08,0,11
538349,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-08-29 11:09:00,1.26,12616,France,2.52,2011,8,2011-08,0,11
538349,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2011-08-29 11:09:00,4.27,12616,France,25.619999999999997,2011,8,2011-08,0,11
538349,22423,REGENCY CAKESTAND 3 TIER,5,2011-08-29 11:09:00,11.93,12616,France,59.65,2011,8,2011-08,0,11
538349,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-29 11:09:00,1.64,12616,France,1.64,2011,8,2011-08,0,11
538349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-29 11:09:00,2.53,12616,France,7.59,2011,8,2011-08,0,11
538349,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2011-08-29 11:09:00,4.17,12616,France,16.68,2011,8,2011-08,0,11
538349,71053,WHITE METAL LANTERN,20,2011-08-29 11:09:00,3.49,12616,France,69.80000000000001,2011,8,2011-08,0,11
537564,23167,SMALL CERAMIC TOP STORAGE JAR,67,2011-08-29 11:34:00,0.84,12459,United Kingdom,56.28,2011,8,2011-08,0,11
536693,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-29 14:47:00,13.0,12738,United Kingdom,39.0,2011,8,2011-08,0,14
536693,23298,SPOTTY BUNTING,1,2011-08-29 14:47:00,4.71,12738,United Kingdom,4.71,2011,8,2011-08,0,14
536693,22469,HEART OF WICKER SMALL,4,2011-08-29 14:47:00,1.58,12738,United Kingdom,6.32,2011,8,2011-08,0,14
536855,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-08-30 07:57:00,3.82,12415,United Kingdom,3.82,2011,8,2011-08,1,7
536855,22727,ALARM CLOCK BAKELIKE RED,1,2011-08-30 07:57:00,3.92,12415,United Kingdom,3.92,2011,8,2011-08,1,7
536704,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-08-31 07:23:00,1.29,12515,United Kingdom,2.58,2011,8,2011-08,2,7
536704,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-08-31 07:23:00,3.6,12515,United Kingdom,36.0,2011,8,2011-08,2,7
536704,22835,HOT WATER BOTTLE I AM SO POORLY,7,2011-08-31 07:23:00,4.7,12515,United Kingdom,32.9,2011,8,2011-08,2,7
536704,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-08-31 07:23:00,3.93,12515,United Kingdom,31.44,2011,8,2011-08,2,7
536704,22632,HAND WARMER RED POLKA DOT,14,2011-08-31 07:23:00,1.71,12515,United Kingdom,23.939999999999998,2011,8,2011-08,2,7
536704,22730,ALARM CLOCK BAKELIKE IVORY,20,2011-08-31 07:23:00,3.61,12515,United Kingdom,72.2,2011,8,2011-08,2,7
536704,23298,SPOTTY BUNTING,1,2011-08-31 07:23:00,5.4,12515,United Kingdom,5.4,2011,8,2011-08,2,7
537035,85099B,JUMBO BAG RED RETROSPOT,7,2011-08-31 09:41:00,1.91,12415,France,13.37,2011,8,2011-08,2,9
537035,22748,POPPY'S PLAYHOUSE KITCHEN,7,2011-08-31 09:41:00,2.23,12415,France,15.61,2011,8,2011-08,2,9
537035,48187,DOORMAT NEW ENGLAND,15,2011-08-31 09:41:00,8.09,12415,France,121.35,2011,8,2011-08,2,9
537698,48187,DOORMAT NEW ENGLAND,4,2011-08-31 12:59:00,7.3,12616,Channel Islands,29.2,2011,8,2011-08,2,12
537036,POST,POSTAGE,18,2011-08-31 14:14:00,16.53,12549,United Kingdom,297.54,2011,8,2011-08,2,14
537782,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,19,2011-09-01 11:02:00,4.56,12396,United Kingdom,86.63999999999999,2011,9,2011-09,3,11
537782,23300,GARDENERS KNEELING PAD CUP OF TEA,7,2011-09-01 11:02:00,2.27,12396,United Kingdom,15.89,2011,9,2011-09,3,11
537782,POST,POSTAGE,11,2011-09-01 11:02:00,19.01,12396,United Kingdom,209.11,2011,9,2011-09,3,11
537782,22730,ALARM CLOCK BAKELIKE IVORY,5,2011-09-01 11:02:00,3.46,12396,United Kingdom,17.3,2011,9,2011-09,3,11
537865,DOT,DOTCOM POSTAGE,9,2011-09-01 11:43:00,13.98,12422,United Kingdom,125.82000000000001,2011,9,2011-09,3,11
537453,M,MANUAL,16,2011-09-01 15:05:00,0.0,12746,United Kingdom,0.0,2011,9,2011-09,3,15
537453,23167,SMALL CERAMIC TOP STORAGE JAR,6,2011-09-01 15:05:00,0.87,12746,United Kingdom,5.22,2011,9,2011-09,3,15
537453,22386,JUMBO BAG PINK POLKADOT,5,2011-09-01 15:05:00,2.01,12746,United Kingdom,10.049999999999999,2011,9,2011-09,3,15
537453,22632,HAND WARMER RED POLKA DOT,6,2011-09-01 15:05:00,1.93,12746,United Kingdom,11.58,2011,9,2011-09,3,15
537985,20727,LUNCH BAG BLACK SKULL,7,2011-09-02 08:17:00,1.59,12723,United Kingdom,11.13,2011,9,2011-09,4,8
537985,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-09-02 08:17:00,5.28,12723,United Kingdom,5.28,2011,9,2011-09,4,8
538291,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2011-09-02 12:27:00,4.21,12651,Denmark,16.84,2011,9,2011-09,4,12
538291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-02 12:27:00,2.56,12651,Denmark,2.56,2011,9,2011-09,4,12
538291,20727,LUNCH BAG BLACK SKULL,19,2011-09-02 12:27:00,1.52,12651,Denmark,28.88,2011,9,2011-09,4,12
538291,23084,RABBIT NIGHT LIGHT,1,2011-09-02 12:27:00,1.78,12651,Denmark,1.78,2011,9,2011-09,4,12
537387,22310,PANTRY MAGNETIC SHOPPING LIST,11,2011-09-02 13:33:00,2.01,12631,United Kingdom,22.11,2011,9,2011-09,4,13
537387,21777,RECIPE BOX WITH METAL HEART,2,2011-09-02 13:33:00,8.67,12631,United Kingdom,17.34,2011,9,2011-09,4,13
537387,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-09-02 13:33:00,3.28,12631,United Kingdom,3.28,2011,9,2011-09,4,13
537387,85099C,JUMBO BAG STRAWBERRY,4,2011-09-02 13:33:00,1.8,12631,United Kingdom,7.2,2011,9,2011-09,4,13
537387,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-09-02 13:33:00,2.78,12631,United Kingdom,33.36,2011,9,2011-09,4,13
536507,22386,JUMBO BAG PINK POLKADOT,13,2011-09-02 23:55:00,1.99,12792,United Kingdom,25.87,2011,9,2011-09,4,23
536865,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-09-03 00:51:00,5.2,12751,United Kingdom,5.2,2011,9,2011-09,5,0
536865,85099B,JUMBO BAG RED RETROSPOT,21,2011-09-03 00:51:00,1.85,12751,United Kingdom,38.85,2011,9,2011-09,5,0
537988,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-09-03 09:05:00,4.75,12451,United Kingdom,4.75,2011,9,2011-09,5,9
537988,M,MANUAL,11,2011-09-03 09:05:00,0.0,12451,United Kingdom,0.0,2011,9,2011-09,5,9
537988,22633,HAND WARMER UNION JACK,7,2011-09-03 09:05:00,1.95,12451,United Kingdom,13.65,2011,9,2011-09,5,9
537988,22632,HAND WARMER RED POLKA DOT,2,2011-09-03 09:05:00,1.77,12451,United Kingdom,3.54,2011,9,2011-09,5,9
537612,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-09-03 11:48:00,0.89,12660,United Kingdom,0.89,2011,9,2011-09,5,11
537612,21755,LOVE BUILDING BLOCK WORD,9,2011-09-03 11:48:00,6.15,12660,United Kingdom,55.35,2011,9,2011-09,5,11
536906,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-09-04 03:22:00,2.07,12607,United Kingdom,4.14,2011,9,2011-09,6,3
536808,22633,HAND WARMER UNION JACK,8,2011-09-05 10:12:00,1.88,12845,United Kingdom,15.04,2011,9,2011-09,0,10
536808,85099C,JUMBO BAG STRAWBERRY,5,2011-09-05 10:12:00,2.11,12845,United Kingdom,10.549999999999999,2011,9,2011-09,0,10
536808,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-09-05 10:12:00,1.24,12845,United Kingdom,14.879999999999999,2011,9,2011-09,0,10
538354,22383,LUNCH BAG SUKI DESIGN,1,2011-09-06 09:09:00,1.59,12584,United Kingdom,1.59,2011,9,2011-09,1,9
538354,DOT,DOTCOM POSTAGE,2,2011-09-06 09:09:00,16.5,12584,United Kingdom,33.0,2011,9,2011-09,1,9
538354,POST,POSTAGE,10,2011-09-06 09:09:00,18.86,12584,United Kingdom,188.6,2011,9,2011-09,1,9
538354,21777,RECIPE BOX WITH METAL HEART,14,2011-09-06 09:09:00,7.57,12584,United Kingdom,105.98,2011,9,2011-09,1,9
538338,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-09-06 10:01:00,2.18,12621,United Kingdom,13.080000000000002,2011,9,2011-09,1,10
538338,21777,RECIPE BOX WITH METAL HEART,5,2011-09-06 10:01:00,7.29,12621,United Kingdom,36.45,2011,9,2011-09,1,10
538338,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-09-06 10:01:00,2.26,12621,United Kingdom,4.52,2011,9,2011-09,1,10
538338,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-09-06 10:01:00,4.63,12621,United Kingdom,64.82,2011,9,2011-09,1,10
537284,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-09-06 11:32:00,4.06,12466,United Kingdom,16.24,2011,9,2011-09,1,11
536377,22310,PANTRY MAGNETIC SHOPPING LIST,4,2011-09-06 13:22:00,1.98,12764,United Kingdom,7.92,2011,9,2011-09,1,13
536723,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-09-06 15:53:00,3.6,12557,United Kingdom,3.6,2011,9,2011-09,1,15
537794,22383,LUNCH BAG SUKI DESIGN,2,2011-09-07 11:17:00,1.59,12661,United Kingdom,3.18,2011,9,2011-09,2,11
537794,22727,ALARM CLOCK BAKELIKE RED,7,2011-09-07 11:17:00,3.71,12661,United Kingdom,25.97,2011,9,2011-09,2,11
537794,22197,POPCORN HOLDER,14,2011-09-07 11:17:00,0.84,12661,United Kingdom,11.76,2011,9,2011-09,2,11
536676,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-09-08 06:07:00,3.11,12824,United Kingdom,40.43,2011,9,2011-09,3,6
536676,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-09-08 06:07:00,5.08,12824,United Kingdom,15.24,2011,9,2011-09,3,6
536676,47566,PARTY BUNTING,13,2011-09-08 06:07:00,5.23,12824,United Kingdom,67.99000000000001,2011,9,2011-09,3,6
536889,22730,ALARM CLOCK BAKELIKE IVORY,6,2011-09-08 06:10:00,3.43,12472,Belgium,20.580000000000002,2011,9,2011-09,3,6
536889,23167,SMALL CERAMIC TOP STORAGE JAR,47,2011-09-08 06:10:00,0.93,12472,Belgium,43.71,2011,9,2011-09,3,6
536889,85099B,JUMBO BAG RED RETROSPOT,2,2011-09-08 06:10:00,1.91,12472,Belgium,3.82,2011,9,2011-09,3,6
536889,DOT,DOTCOM POSTAGE,1,2011-09-08 06:10:00,15.1,12472,Belgium,15.1,2011,9,2011-09,3,6
536889,22383,LUNCH BAG SUKI DESIGN,2,2011-09-08 06:10:00,1.69,12472,Belgium,3.38,2011,9,2011-09,3,6
536889,22198,SMALL HEART FLOWERS HOOK,25,2011-09-08 06:10:00,0.77,12472,Belgium,19.25,2011,9,2011-09,3,6
536889,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-09-08 06:10:00,2.98,12472,Belgium,5.96,2011,9,2011-09,3,6
537324,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-09-08 07:20:00,4.75,12792,United Kingdom,23.75,2011,9,2011-09,3,7
537324,23298,SPOTTY BUNTING,2,2011-09-08 07:20:00,4.61,12792,United Kingdom,9.22,2011,9,2011-09,3,7
537324,85099C,JUMBO BAG STRAWBERRY,1,2011-09-08 07:20:00,1.79,12792,United Kingdom,1.79,2011,9,2011-09,3,7
537324,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-09-08 07:20:00,5.08,12792,United Kingdom,10.16,2011,9,2011-09,3,7
537324,21755,LOVE BUILDING BLOCK WORD,3,2011-09-08 07:20:00,6.13,12792,United Kingdom,18.39,2011,9,2011-09,3,7
537324,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-09-08 07:20:00,0.88,12792,United Kingdom,0.88,2011,9,2011-09,3,7
537324,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-08 07:20:00,1.76,12792,United Kingdom,1.76,2011,9,2011-09,3,7
537324,21754,HOME BUILDING BLOCK WORD,1,2011-09-08 07:20:00,5.65,12792,United Kingdom,5.65,2011,9,2011-09,3,7
537324,20727,LUNCH BAG BLACK SKULL,3,2011-09-08 07:20:00,1.65,12792,United Kingdom,4.949999999999999,2011,9,2011-09,3,7
537324,22198,SMALL HEART FLOWERS HOOK,15,2011-09-08 07:20:00,0.79,12792,United Kingdom,11.850000000000001,2011,9,2011-09,3,7
537990,22310,PANTRY MAGNETIC SHOPPING LIST,11,2011-09-08 10:21:00,2.13,12774,United Kingdom,23.43,2011,9,2011-09,3,10
537760,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-09-08 16:46:00,0.81,12783,United Kingdom,0.81,2011,9,2011-09,3,16
537760,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-08 16:46:00,2.07,12783,United Kingdom,2.07,2011,9,2011-09,3,16
537760,23166,MEDIUM CERAMIC TOP STORAGE JAR,13,2011-09-08 16:46:00,1.14,12783,United Kingdom,14.819999999999999,2011,9,2011-09,3,16
537760,21754,HOME BUILDING BLOCK WORD,1,2011-09-08 16:46:00,5.46,12783,United Kingdom,5.46,2011,9,2011-09,3,16
537760,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-09-08 16:46:00,1.67,12783,United Kingdom,5.01,2011,9,2011-09,3,16
536460,23298,SPOTTY BUNTING,23,2011-09-09 08:40:00,4.69,12380,United Kingdom,107.87,2011,9,2011-09,4,8
536460,21754,HOME BUILDING BLOCK WORD,1,2011-09-09 08:40:00,6.18,12380,United Kingdom,6.18,2011,9,2011-09,4,8
536460,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-09-09 08:40:00,5.44,12380,United Kingdom,5.44,2011,9,2011-09,4,8
537493,22383,LUNCH BAG SUKI DESIGN,2,2011-09-09 09:59:00,1.59,12358,United Kingdom,3.18,2011,9,2011-09,4,9
537493,22632,HAND WARMER RED POLKA DOT,3,2011-09-09 09:59:00,1.93,12358,United Kingdom,5.79,2011,9,2011-09,4,9
536781,23298,SPOTTY BUNTING,7,2011-09-09 13:15:00,4.49,12492,United Kingdom,31.43,2011,9,2011-09,4,13
537818,M,MANUAL,6,2011-09-09 14:19:00,0.0,12736,United Kingdom,0.0,2011,9,2011-09,4,14
537818,22197,POPCORN HOLDER,13,2011-09-09 14:19:00,0.83,12736,United Kingdom,10.79,2011,9,2011-09,4,14
537818,22835,HOT WATER BOTTLE I AM SO POORLY,15,2011-09-09 14:19:00,4.72,12736,United Kingdom,70.8,2011,9,2011-09,4,14
537818,DOT,DOTCOM POSTAGE,2,2011-09-09 14:19:00,16.29,12736,United Kingdom,32.58,2011,9,2011-09,4,14
537818,22633,HAND WARMER UNION JACK,5,2011-09-09 14:19:00,1.73,12736,United Kingdom,8.65,2011,9,2011-09,4,14
537818,22727,ALARM CLOCK BAKELIKE RED,7,2011-09-09 14:19:00,4.12,12736,United Kingdom,28.84,2011,9,2011-09,4,14
538271,21755,LOVE BUILDING BLOCK WORD,3,2011-09-10 10:30:00,5.42,12468,United Kingdom,16.259999999999998,2011,9,2011-09,5,10
538233,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-09-10 11:34:00,1.93,12347,United Kingdom,3.86,2011,9,2011-09,5,11
538233,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-09-10 11:34:00,3.92,12347,United Kingdom,3.92,2011,9,2011-09,5,11
536580,22632,HAND WARMER RED POLKA DOT,1,2011-09-10 12:07:00,1.99,12480,United Kingdom,1.99,2011,9,2011-09,5,12
537619,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-09-10 14:34:00,3.42,12488,United Kingdom,6.84,2011,9,2011-09,5,14
